Resolution	0,3125 Hz			
          9,656250000e+01	          9,015452859e-03	          1,009326924e-03		
          9,687500000e+01	          9,419077226e-03	          1,133719099e-03		
          9,718750000e+01	          7,979254131e-03	          1,788779146e-04		
          9,750000000e+01	          6,738187893e-03	          1,219045138e-03		
          9,781250000e+01	          8,312530412e-03	          2,130141185e-04		
          9,812500000e+01	          8,614087982e-03	          1,197123660e-03		
          9,843750000e+01	          5,873536415e-03	          1,229699556e-03		
          9,875000000e+01	          7,978147938e-03	          2,028990027e-04		
          9,906250000e+01	          8,674954416e-03	          8,835675831e-04		
          9,937500000e+01	          7,086795124e-03	          6,962426976e-04		
          9,968750000e+01	          8,716610627e-03	          1,557431577e-03		
          1,000000000e+02	          7,949703741e-03	          1,531811932e-03		
          1,003125000e+02	          8,351170424e-03	          2,105881251e-03		
          1,006250000e+02	          8,714949059e-03	          1,967753786e-03		
          1,009375000e+02	          8,024926369e-03	          9,202803054e-04		
          1,012500000e+02	          8,104386110e-03	          4,233404867e-04		
          1,015625000e+02	          8,546848024e-03	          7,142399355e-04		
          1,018750000e+02	          8,260089581e-03	          8,866490251e-04		
          1,021875000e+02	          7,836354690e-03	          1,260643229e-03		
          1,025000000e+02	          7,266739108e-03	          1,690979568e-03		
          1,028125000e+02	          8,143387763e-03	          1,202767922e-03		
          1,031250000e+02	          7,540351635e-03	          2,032653341e-03		
          1,034375000e+02	          8,323396324e-03	          1,300329224e-03		
          1,037500000e+02	          9,276481684e-03	          1,301336080e-03		
          1,040625000e+02	          7,832786914e-03	          2,677922708e-03		
          1,043750000e+02	          9,149054507e-03	          1,254487942e-03		
          1,046875000e+02	          9,223352522e-03	          1,987446187e-04		
          1,050000000e+02	          8,087456650e-03	          1,188356171e-03		
          1,053125000e+02	          8,572988666e-03	          1,103475534e-03		
          1,056250000e+02	          8,687313233e-03	          1,734737621e-03		
          1,059375000e+02	          7,434792278e-03	          9,234415209e-04		
          1,062500000e+02	          8,821465698e-03	          1,247237764e-03		
          1,065625000e+02	          8,383062357e-03	          1,264599805e-03		
          1,068750000e+02	          8,290411874e-03	          1,402521379e-03		
          1,071875000e+02	          7,393764378e-03	          1,124953984e-03		
          1,075000000e+02	          1,011284851e-02	          4,683379262e-04		
          1,078125000e+02	          7,890362121e-03	          4,166145346e-04		
          1,081250000e+02	          7,436324690e-03	          1,129452830e-03		
          1,084375000e+02	          8,155666806e-03	          3,464318122e-04		
          1,087500000e+02	          7,690113118e-03	          2,090206325e-03		
          1,090625000e+02	          7,915238542e-03	          7,686938726e-05		
