Resolution	0,3125 Hz			
          3,468750000e+01	          9,367982745e-01	          0,000000000e+00		
          3,500000000e+01	          8,824034929e-01	          0,000000000e+00		
          3,531250000e+01	          9,082714319e-01	          0,000000000e+00		
          3,562500000e+01	          9,687195420e-01	          0,000000000e+00		
          3,593750000e+01	          9,836499095e-01	          0,000000000e+00		
          3,625000000e+01	          9,519982338e-01	          0,000000000e+00		
          3,656250000e+01	          8,930106759e-01	          0,000000000e+00		
          3,687500000e+01	          9,735693932e-01	          0,000000000e+00		
          3,718750000e+01	          9,276474118e-01	          0,000000000e+00		
          3,750000000e+01	          9,787862301e-01	          0,000000000e+00		
          3,781250000e+01	          9,611895084e-01	          0,000000000e+00		
          3,812500000e+01	          9,526707530e-01	          0,000000000e+00		
          3,843750000e+01	          9,599126577e-01	          0,000000000e+00		
          3,875000000e+01	          9,783236384e-01	          0,000000000e+00		
          3,906250000e+01	          9,867127538e-01	          0,000000000e+00		
          3,937500000e+01	          9,802686572e-01	          0,000000000e+00		
          3,968750000e+01	          9,750031233e-01	          0,000000000e+00		
          4,000000000e+01	          9,692605734e-01	          0,000000000e+00		
          4,031250000e+01	          9,599019885e-01	          0,000000000e+00		
          4,062500000e+01	          9,816372395e-01	          0,000000000e+00		
          4,093750000e+01	          9,477646947e-01	          0,000000000e+00		
          4,125000000e+01	          9,592556953e-01	          0,000000000e+00		
          4,156250000e+01	          9,941914678e-01	          0,000000000e+00		
          4,187500000e+01	          9,695859551e-01	          0,000000000e+00		
          4,218750000e+01	          9,854441285e-01	          0,000000000e+00		
          4,250000000e+01	          9,723301530e-01	          0,000000000e+00		
          4,281250000e+01	          9,894123673e-01	          0,000000000e+00		
          4,312500000e+01	          9,849635363e-01	          0,000000000e+00		
          4,343750000e+01	          9,781134129e-01	          0,000000000e+00		
          4,375000000e+01	          9,878786802e-01	          0,000000000e+00		
          4,406250000e+01	          9,906505942e-01	          0,000000000e+00		
          4,437500000e+01	          9,788751602e-01	          0,000000000e+00		
          4,468750000e+01	          9,912127852e-01	          0,000000000e+00		
          4,500000000e+01	          9,748182893e-01	          0,000000000e+00		
          4,531250000e+01	          9,852810502e-01	          0,000000000e+00		
          4,562500000e+01	          9,863029718e-01	          0,000000000e+00		
          4,593750000e+01	          9,814963937e-01	          0,000000000e+00		
          4,625000000e+01	          9,943750501e-01	          0,000000000e+00		
          4,656250000e+01	          9,820192456e-01	          0,000000000e+00		
          4,687500000e+01	          9,901496172e-01	          0,000000000e+00		
          4,718750000e+01	          9,753997326e-01	          0,000000000e+00		
          4,750000000e+01	          9,878165722e-01	          0,000000000e+00		
          4,781250000e+01	          9,970791936e-01	          0,000000000e+00		
          4,812500000e+01	          9,946975112e-01	          0,000000000e+00		
          4,843750000e+01	          9,906476736e-01	          0,000000000e+00		
          4,875000000e+01	          9,848771095e-01	          0,000000000e+00		
          4,906250000e+01	          9,932622910e-01	          0,000000000e+00		
          4,937500000e+01	          9,967633486e-01	          0,000000000e+00		
          4,968750000e+01	          9,890009165e-01	          0,000000000e+00		
          5,000000000e+01	          9,859442711e-01	          0,000000000e+00		
          5,031250000e+01	          9,795469046e-01	          0,000000000e+00		
          5,062500000e+01	          9,928401709e-01	          0,000000000e+00		
          5,093750000e+01	          9,870662689e-01	          0,000000000e+00		
          5,125000000e+01	          9,897865653e-01	          0,000000000e+00		
          5,156250000e+01	          9,909223914e-01	          0,000000000e+00		
          5,187500000e+01	          9,967634082e-01	          0,000000000e+00		
          5,218750000e+01	          9,801216722e-01	          0,000000000e+00		
          5,250000000e+01	          9,744371176e-01	          0,000000000e+00		
          5,281250000e+01	          9,798616171e-01	          0,000000000e+00		
          5,312500000e+01	          9,712451696e-01	          0,000000000e+00		
          5,343750000e+01	          9,930167198e-01	          0,000000000e+00		
          5,375000000e+01	          9,664883614e-01	          0,000000000e+00		
          5,406250000e+01	          9,542889595e-01	          0,000000000e+00		
          5,437500000e+01	          9,842262864e-01	          0,000000000e+00		
          5,468750000e+01	          9,896395206e-01	          0,000000000e+00		
          5,500000000e+01	          9,591703415e-01	          0,000000000e+00		
          5,531250000e+01	          9,580601454e-01	          0,000000000e+00		
          5,562500000e+01	          9,562844038e-01	          0,000000000e+00		
          5,593750000e+01	          9,772623181e-01	          0,000000000e+00		
          5,625000000e+01	          9,841510057e-01	          0,000000000e+00		
          5,656250000e+01	          9,808837771e-01	          0,000000000e+00		
          5,687500000e+01	          9,853654504e-01	          0,000000000e+00		
          5,718750000e+01	          9,793863893e-01	          0,000000000e+00		
          5,750000000e+01	          9,752377868e-01	          0,000000000e+00		
          5,781250000e+01	          9,914900661e-01	          0,000000000e+00		
          5,812500000e+01	          9,734202623e-01	          0,000000000e+00		
          5,843750000e+01	          9,770495892e-01	          0,000000000e+00		
          5,875000000e+01	          9,791618586e-01	          0,000000000e+00		
          5,906250000e+01	          9,710448980e-01	          0,000000000e+00		
          5,937500000e+01	          9,663892984e-01	          0,000000000e+00		
          5,968750000e+01	          9,583837390e-01	          0,000000000e+00		
          6,000000000e+01	          9,830764532e-01	          0,000000000e+00		
          6,031250000e+01	          9,615010023e-01	          0,000000000e+00		
          6,062500000e+01	          9,938037395e-01	          0,000000000e+00		
          6,093750000e+01	          9,980480075e-01	          0,000000000e+00		
          6,125000000e+01	          9,778510928e-01	          0,000000000e+00		
          6,156250000e+01	          9,632324576e-01	          0,000000000e+00		
          6,187500000e+01	          9,839833379e-01	          0,000000000e+00		
          6,218750000e+01	          9,274410605e-01	          0,000000000e+00		
          6,250000000e+01	          9,905856848e-01	          0,000000000e+00		
          6,281250000e+01	          9,525709152e-01	          0,000000000e+00		
          6,312500000e+01	          9,928468466e-01	          0,000000000e+00		
          6,343750000e+01	          9,298635125e-01	          0,000000000e+00		
          6,375000000e+01	          9,646313787e-01	          0,000000000e+00		
          6,406250000e+01	          9,774260521e-01	          0,000000000e+00		
          6,437500000e+01	          9,860123992e-01	          0,000000000e+00		
          6,468750000e+01	          9,558672905e-01	          0,000000000e+00		
          6,500000000e+01	          9,422889948e-01	          0,000000000e+00		
          6,531250000e+01	          9,711450934e-01	          0,000000000e+00		
          6,562500000e+01	          9,665240049e-01	          0,000000000e+00		
          6,593750000e+01	          9,429179430e-01	          0,000000000e+00		
          6,625000000e+01	          9,473173618e-01	          0,000000000e+00		
          6,656250000e+01	          9,437011480e-01	          0,000000000e+00		
          6,687500000e+01	          9,705206752e-01	          0,000000000e+00		
          6,718750000e+01	          9,513386488e-01	          0,000000000e+00		
          6,750000000e+01	          9,600425363e-01	          0,000000000e+00		
          6,781250000e+01	          9,962903857e-01	          0,000000000e+00		
          6,812500000e+01	          9,714105725e-01	          0,000000000e+00		
